gene_id,transcript_id,class,split,prob_pos,pred,utr3_au_content,rrach_count,rrach_per_kb,mrna_length,cds_length,utr3_length,idr_percent,rmsf_mean,rmsf_nterm50,rmsf_nterm_cterm_ratio,di_CG,di_UA,mfe_per_nt,confidence,class_label
AT4G02080,AT4G02080.1,1,train,0.7783,1,0.6557,9,9.9889,901,579,212,6.74,2.4544,3.9724,2.06155,0.03778,0.05556,-0.2636,High (≥0.75),P-body enriched
AT4G02530,AT4G02530.2,1,train,0.75679,1,0.7113,16,16.03206,998,798,194,0.0,26.5135,36.4853,1.7987,0.02407,0.04514,-0.24459,High (≥0.75),P-body enriched
AT4G02980,AT4G02980.1,0,train,0.23423,0,0.6622,12,11.37441,1055,594,299,0.0,7.5576,10.7706,1.45882,0.02751,0.05882,-0.24057,Low (<0.55),Not enriched
AT4G03150,AT4G03150.1,1,train,0.73742,1,0.6325,6,8.23045,729,555,117,0.0,18.5572,26.1181,1.89255,0.03571,0.0467,-0.26818,Medium (0.55–0.75),P-body enriched
AT4G03400,AT4G03400.1,1,train,0.89253,1,0.6906,44,12.50711,3518,1773,139,0.85,6.3317,4.057,0.24704,0.02559,0.05687,,High (≥0.75),P-body enriched
AT4G03610,AT4G03610.4,0,train,0.33035,0,0.6442,18,10.65719,1689,954,579,2.2,1.214,2.873,3.4008,0.02666,0.06398,-0.24092,Low (<0.55),Not enriched
AT4G04610,AT4G04610.1,1,val,0.86702,1,0.6647,24,12.4031,1935,1395,346,0.22,20.8266,50.6916,2.44016,0.02947,0.04188,-0.28946,High (≥0.75),P-body enriched
AT4G04614,AT4G04614.2,1,train,0.73872,1,0.6742,9,9.04523,995,528,264,100.0,30.2599,36.9102,1.24816,0.01811,0.0503,-0.26673,Medium (0.55–0.75),P-body enriched
AT4G05000,AT4G05000.3,1,test,0.49119,0,0.6951,16,10.91405,1466,630,223,0.48,6.2718,6.6507,0.89129,0.02662,0.0587,-0.23834,Low (<0.55),P-body enriched
AT4G05440,AT4G05440.1,0,train,0.31024,0,0.6419,17,11.94659,1423,999,310,16.82,5.4695,2.9192,0.20577,0.03024,0.04149,-0.25446,Low (<0.55),Not enriched
AT4G05450,AT4G05450.1,0,train,0.32055,0,0.6583,19,16.15646,1176,591,278,0.0,19.433,29.3015,1.7408,0.02638,0.05362,-0.25289,Low (<0.55),Not enriched
AT4G07390,AT4G07390.1,0,test,0.5937,1,0.6378,14,12.19512,1148,705,254,1.7,2.6143,2.6055,0.71413,0.03749,0.04969,-0.25113,Medium (0.55–0.75),Not enriched
AT4G08345,AT4G08345.1,0,train,0.05082,0,0.42,1,11.62791,86,0,50,,,,,0.08235,0.05882,-0.37558,Low (<0.55),Not enriched
AT4G08540,AT4G08540.1,1,train,0.80215,1,0.6768,19,10.80159,1759,1419,198,26.0,18.0424,28.2864,0.99198,0.03811,0.05518,-0.25566,High (≥0.75),P-body enriched
AT4G09040,AT4G09040.1,1,test,0.805,1,0.6538,30,20.16129,1488,912,468,27.3,18.4346,31.6025,1.49494,0.02892,0.05447,-0.25914,High (≥0.75),P-body enriched
AT4G09620,AT4G09620.2,1,test,0.46987,0,0.6814,29,12.83754,2259,630,317,0.0,17.9441,28.0137,1.59617,0.02347,0.07086,-0.24033,Low (<0.55),P-body enriched
AT4G09650,AT4G09650.1,1,val,0.58684,1,0.7147,14,12.16334,1151,702,361,0.0,13.2782,23.0244,1.815,0.05043,0.05217,-0.25119,Medium (0.55–0.75),P-body enriched
AT4G09720,AT4G09720.3,0,test,0.74017,1,0.6652,14,13.18267,1062,651,224,0.92,6.9421,5.522,0.50617,0.02451,0.05467,-0.24557,Medium (0.55–0.75),Not enriched
AT4G09840,AT4G09840.2,0,train,0.15552,0,0.6596,9,10.6383,846,318,141,100.0,20.0625,20.9633,1.05687,0.04142,0.04734,-0.27128,Low (<0.55),Not enriched
AT4G10120,AT4G10120.3,1,test,0.85238,1,0.6796,66,14.40733,4581,3150,309,12.1,10.9653,23.9244,1.60781,0.02205,0.06135,,High (≥0.75),P-body enriched
AT4G10300,AT4G10300.1,1,train,0.60359,1,0.6621,9,11.09741,811,402,293,1.49,11.0221,15.2549,1.79857,0.02222,0.07531,-0.23132,Medium (0.55–0.75),P-body enriched
AT4G10610,AT4G10610.1,1,train,0.82182,1,0.6623,17,9.32018,1824,1008,459,33.04,25.0765,38.2988,1.81538,0.04004,0.05431,-0.28087,High (≥0.75),P-body enriched
AT4G10680,AT4G10680.1,0,train,0.11965,0,0.6055,8,14.57195,549,546,109,0.0,15.0082,20.4466,1.91424,0.04927,0.04927,-0.23942,Low (<0.55),Not enriched
AT4G10970,AT4G10970.6,1,train,0.59229,1,0.5207,13,15.36643,846,843,169,71.53,30.6093,40.3148,1.09775,0.02485,0.04852,-0.26253,Medium (0.55–0.75),P-body enriched
AT4G11280,AT4G11280.1,0,train,0.3287,0,0.7268,28,14.96526,1871,1485,194,5.45,4.9518,6.641,0.31872,0.04225,0.05989,-0.27328,Low (<0.55),Not enriched
AT4G11640,AT4G11640.1,1,train,0.78964,1,0.6364,14,9.92908,1410,993,66,0.6,1.21,1.597,0.86185,0.0149,0.06458,-0.28695,High (≥0.75),P-body enriched
AT4G11790,AT4G11790.1,1,test,0.86539,1,0.6585,23,13.07561,1759,1329,284,55.53,30.854,43.9885,1.26748,0.02332,0.05233,-0.25441,High (≥0.75),P-body enriched
AT4G11860,AT4G11860.1,1,test,0.93111,1,0.6569,29,11.42182,2539,2046,341,57.18,42.589,41.7889,0.69115,0.02876,0.04728,-0.27448,High (≥0.75),P-body enriched
AT4G12290,AT4G12290.1,0,train,0.42475,0,0.6894,44,14.97108,2939,2223,264,20.11,9.8097,41.9842,5.24049,0.04901,0.06569,-0.25777,Low (<0.55),Not enriched
AT4G12390,AT4G12390.1,1,train,0.64643,1,0.6852,25,13.50621,1851,618,1007,4.85,7.2576,11.4772,2.04028,0.02541,0.08324,-0.21858,Medium (0.55–0.75),P-body enriched
AT4G12440,AT4G12440.3,0,test,0.64226,1,0.6706,11,12.12789,907,546,252,7.14,1.3474,2.2017,2.03203,0.03422,0.0596,-0.25006,Medium (0.55–0.75),Not enriched
AT4G12545,AT4G12545.1,0,val,0.15924,0,0.6765,8,12.12121,660,324,272,2.78,10.2187,10.1991,0.98315,0.01973,0.0698,-0.20985,Low (<0.55),Not enriched
AT4G12550,AT4G12550.1,0,val,0.1904,0,0.6905,8,11.57742,691,333,294,1.8,8.1159,8.6324,1.12372,0.02029,0.06667,-0.22123,Low (<0.55),Not enriched
AT4G12730,AT4G12730.1,1,train,0.82242,1,0.6496,14,7.55124,1854,1209,371,18.86,14.8918,17.019,0.47809,0.05936,0.05559,-0.26413,High (≥0.75),P-body enriched
AT4G13100,AT4G13100.2,0,train,0.12399,0,0.6972,8,8.82029,907,795,109,44.91,31.1943,32.4023,0.96368,0.0596,0.05408,-0.31841,Low (<0.55),Not enriched
AT4G13390,AT4G13390.1,0,train,0.23185,0,0.724,9,5.73614,1569,1287,221,99.53,69.4237,74.9855,1.35549,0.01467,0.08865,-0.1184,Low (<0.55),Not enriched
AT4G13460,AT4G13460.2,1,train,0.89941,1,0.6521,42,15.20087,2763,1950,411,34.0,16.7925,53.6519,4.75418,0.03005,0.05141,-0.28386,High (≥0.75),P-body enriched
AT4G13670,AT4G13670.2,1,train,0.78296,1,0.6408,18,10.34483,1740,834,838,0.0,20.8395,28.5701,1.13158,0.03853,0.0552,-0.27782,High (≥0.75),P-body enriched
AT4G13770,AT4G13770.1,1,test,0.75889,1,0.6996,27,14.14353,1909,1506,253,3.78,1.3835,4.7207,3.65153,0.03931,0.05975,-0.28999,High (≥0.75),P-body enriched
AT4G13850,AT4G13850.1,1,test,0.43058,0,0.6642,17,14.21405,1196,474,411,51.27,15.7339,15.9939,0.79173,0.02845,0.06778,-0.25125,Low (<0.55),P-body enriched
AT4G13940,AT4G13940.1,1,train,0.89565,1,0.6387,34,15.51095,2192,1455,476,0.0,3.2582,2.8443,1.04229,0.03286,0.03423,-0.30401,High (≥0.75),P-body enriched
AT4G14000,AT4G14000.1,1,train,0.86489,1,0.6061,21,9.61098,2185,870,1254,3.45,6.2143,12.5998,2.10882,0.02518,0.05998,-0.28604,High (≥0.75),P-body enriched
AT4G14030,AT4G14030.1,1,train,0.85244,1,0.7094,29,15.66721,1851,1470,203,0.0,1.5917,6.8213,6.73576,0.03459,0.06162,-0.30346,High (≥0.75),P-body enriched
AT4G14145,AT4G14145.1,0,test,0.34075,0,0.6534,16,19.04762,840,402,251,67.91,19.8409,19.3272,0.76708,0.04291,0.06555,-0.22762,Low (<0.55),Not enriched
AT4G14160,AT4G14160.1,1,train,0.86916,1,0.649,25,9.02527,2770,2319,339,0.26,1.2365,2.2541,1.64126,0.02817,0.04478,-0.28924,High (≥0.75),P-body enriched
AT4G14340,AT4G14340.2,1,train,0.86218,1,0.5836,40,17.09402,2340,1092,915,19.51,9.15,7.5815,0.29098,0.0248,0.0513,-0.2659,High (≥0.75),P-body enriched
AT4G14342,AT4G14342.2,1,train,0.72732,1,0.6507,14,12.85583,1089,303,584,0.99,6.1144,5.9892,0.93763,0.02665,0.06985,-0.23545,Medium (0.55–0.75),P-body enriched
AT4G14440,AT4G14440.1,1,test,0.58615,1,0.7079,11,8.17844,1345,714,356,0.0,1.4704,0.929,0.34636,0.0506,0.06994,-0.26305,Medium (0.55–0.75),P-body enriched
AT4G14520,AT4G14520.4,0,train,0.2961,0,0.6703,20,11.11111,1800,600,185,2.0,1.812,1.4966,0.60638,0.02779,0.06115,-0.24461,Low (<0.55),Not enriched
AT4G14680,AT4G14680.2,1,train,0.84808,1,0.7544,37,19.06234,1941,1530,114,8.04,13.3014,31.3027,1.0914,0.03505,0.04845,-0.26373,High (≥0.75),P-body enriched
AT4G14819,AT4G14819.1,0,val,0.11965,0,0.7727,2,3.79507,527,312,110,19.23,8.4757,6.5958,0.63338,0.05133,0.06654,-0.25199,Low (<0.55),Not enriched
AT4G14990,AT4G14990.1,1,train,0.93294,1,0.6295,39,11.60369,3361,2361,637,53.37,48.3024,88.703,2.65845,0.03095,0.05208,,High (≥0.75),P-body enriched
AT4G15230,AT4G15230.1,0,val,0.83956,1,0.6388,61,11.93971,5109,4200,371,3.21,3.4598,10.9879,5.00086,0.0276,0.05854,,High (≥0.75),Not enriched
AT4G15390,AT4G15390.1,0,train,0.33879,0,0.6966,24,13.89693,1727,1338,234,3.81,0.8034,0.73,1.08293,0.03882,0.05678,-0.27728,Low (<0.55),Not enriched
AT4G15545,AT4G15545.1,1,test,0.72161,1,0.6595,25,16.42576,1522,1011,232,66.77,25.9534,26.475,0.85759,0.03945,0.05325,-0.22221,Medium (0.55–0.75),P-body enriched
AT4G15560,AT4G15560.1,1,train,0.91226,1,0.6392,43,14.52703,2960,2151,413,6.97,20.6051,48.9586,2.56753,0.02771,0.05272,-0.28321,High (≥0.75),P-body enriched
AT4G15620,AT4G15620.1,0,train,0.16329,0,0.7197,6,6.07903,987,570,132,16.32,1.8617,1.7205,0.98908,0.03043,0.06592,-0.2461,Low (<0.55),Not enriched
AT4G15630,AT4G15630.1,0,train,0.17129,0,0.7396,14,13.56589,1032,570,192,18.42,1.6628,1.9261,1.21413,0.02037,0.06596,-0.2314,Low (<0.55),Not enriched
AT4G15700,AT4G15700.1,0,val,0.59729,1,0.7638,13,16.94915,767,306,271,0.0,1.8387,1.8609,0.9721,0.01697,0.08486,-0.21747,Medium (0.55–0.75),Not enriched
AT4G15790,AT4G15790.2,0,train,0.16488,0,0.6294,14,14.78353,947,540,197,55.0,20.8676,28.0948,1.20681,0.0222,0.06025,-0.21162,Low (<0.55),Not enriched
AT4G15820,AT4G15820.1,1,test,0.57254,1,0.6205,23,14.84829,1549,1380,166,65.65,28.9758,46.1593,3.36713,0.03101,0.04264,-0.23783,Medium (0.55–0.75),P-body enriched
AT4G15880,AT4G15880.1,1,train,0.87565,1,0.6387,20,9.75134,2051,1467,382,17.18,20.8234,43.1831,3.3179,0.0239,0.05415,-0.26709,High (≥0.75),P-body enriched
AT4G16146,AT4G16146.1,0,test,0.18482,0,0.6667,12,11.90476,1008,306,591,30.39,16.7006,17.4404,1.07826,0.0288,0.06753,-0.22669,Low (<0.55),Not enriched
AT4G16265,AT4G16265.2,0,val,0.21014,0,0.6949,6,9.47867,633,399,177,0.0,9.9382,12.3064,1.40282,0.02848,0.05538,-0.23981,Low (<0.55),Not enriched
AT4G16442,AT4G16442.1,0,test,0.65842,1,0.6491,16,14.42741,1109,546,265,10.99,0.791,0.6269,0.50305,0.02798,0.06137,-0.26853,Medium (0.55–0.75),Not enriched
AT4G16566,AT4G16566.1,1,test,0.54108,1,0.6323,19,13.64943,1392,519,786,4.62,5.0793,4.2195,0.54856,0.01653,0.0647,-0.25093,Low (<0.55),P-body enriched
AT4G16720,AT4G16720.1,1,val,0.66786,1,0.6942,12,12.01201,999,612,291,27.45,6.1094,4.9377,0.41422,0.03206,0.05411,-0.27578,Medium (0.55–0.75),P-body enriched
AT4G16790,AT4G16790.1,1,val,0.73603,1,0.6827,28,15.34247,1825,1419,271,92.6,0.0,0.0,0.0,0.03783,0.04989,-0.26471,Medium (0.55–0.75),P-body enriched
AT4G16950,AT4G16950.1,1,train,0.9104,1,0.5997,66,12.56186,5254,4347,777,0.41,13.6221,14.5487,0.39307,0.02627,0.04759,,High (≥0.75),P-body enriched
AT4G17050,AT4G17050.1,1,train,0.86425,1,0.6441,15,12.14575,1235,894,177,5.7,11.3169,20.288,2.19377,0.03079,0.05267,-0.2434,High (≥0.75),P-body enriched
AT4G17140,AT4G17140.1,1,train,0.8984,1,0.7282,183,13.87099,13193,12648,287,4.39,,,,0.02115,0.05511,,High (≥0.75),P-body enriched
AT4G17650,AT4G17650.1,1,train,0.83007,1,0.7015,11,7.98258,1378,768,325,0.39,17.9266,29.8986,2.23174,0.0305,0.05664,-0.27083,High (≥0.75),P-body enriched
AT4G18030,AT4G18030.1,1,val,0.83853,1,0.7299,37,13.66322,2708,1863,348,14.98,8.1962,21.8262,2.00391,0.02623,0.06317,-0.26071,High (≥0.75),P-body enriched
AT4G18372,AT4G18372.1,0,train,0.20954,0,0.6953,14,21.11614,663,336,233,17.86,6.5112,8.6071,1.67626,0.01964,0.04079,-0.24374,Low (<0.55),Not enriched
AT4G18593,AT4G18593.2,0,test,0.39571,0,0.7263,19,15.78073,1204,426,190,26.76,5.6396,7.8126,1.80284,0.01496,0.06816,-0.23754,Low (<0.55),Not enriched
AT4G19100,AT4G19100.1,1,val,0.4303,0,0.6731,13,15.49464,839,642,156,58.41,23.0448,27.8632,1.51007,0.0358,0.05489,-0.24434,Low (<0.55),P-body enriched
AT4G19170,AT4G19170.1,1,train,0.8676,1,0.7043,27,11.94162,2261,1785,257,16.13,13.4838,54.053,6.02564,0.06549,0.05664,-0.287,High (≥0.75),P-body enriched
AT4G19230,AT4G19230.2,0,val,0.63814,1,0.757,36,18.04511,1995,1452,395,4.13,3.2107,6.9557,0.66098,0.0326,0.05115,-0.25013,Medium (0.55–0.75),Not enriched
AT4G19710,AT4G19710.2,1,train,0.9238,1,0.7026,42,13.1209,3201,2748,232,1.31,11.0494,45.0383,4.96459,0.03375,0.05812,,High (≥0.75),P-body enriched
AT4G19840,AT4G19840.1,1,val,0.69792,1,0.7178,25,16.51255,1514,738,241,3.25,14.2193,22.2997,1.84397,0.02974,0.06279,-0.26096,Medium (0.55–0.75),P-body enriched
AT4G19985,AT4G19985.4,0,train,0.35264,0,0.6452,17,12.45421,1365,807,310,0.0,6.097,6.1929,0.83625,0.02126,0.05279,-0.25473,Low (<0.55),Not enriched
AT4G20720,AT4G20720.2,1,val,0.89524,1,0.6311,42,14.29544,2938,1857,412,85.3,34.5492,26.0211,0.69057,0.02247,0.04562,-0.2694,High (≥0.75),P-body enriched
AT4G20980,AT4G20980.2,1,train,0.89895,1,0.6782,31,13.04714,2376,1773,547,42.98,23.3679,38.8993,1.25495,0.04084,0.05053,-0.26191,High (≥0.75),P-body enriched
AT4G21190,AT4G21190.1,0,train,0.30892,0,0.6678,26,19.80198,1313,921,301,24.76,22.0811,37.3094,1.23805,0.01829,0.05564,-0.23717,Low (<0.55),Not enriched
AT4G21320,AT4G21320.1,1,train,0.86722,1,0.6618,17,12.74363,1334,858,343,6.99,3.7349,4.9667,0.85512,0.03076,0.06002,-0.27774,High (≥0.75),P-body enriched
AT4G21470,AT4G21470.1,1,val,0.56182,1,0.712,17,11.76471,1445,1137,125,0.0,2.6101,3.9447,1.47587,0.02355,0.05748,-0.25398,Medium (0.55–0.75),P-body enriched
AT4G21490,AT4G21490.1,0,test,0.77254,1,0.6907,34,17.49871,1943,1740,97,0.0,2.7378,12.1228,4.78123,0.02523,0.04943,-0.27663,High (≥0.75),Not enriched
AT4G21865,AT4G21865.1,0,train,0.16992,0,0.6915,12,12.13347,989,462,201,60.39,26.9519,29.7831,1.09067,0.02733,0.07287,-0.21143,Low (<0.55),Not enriched
AT4G21960,AT4G21960.1,1,train,0.89502,1,0.6706,32,17.4959,1829,990,504,0.0,3.3066,6.8203,2.1895,0.03173,0.05908,-0.27387,High (≥0.75),P-body enriched
AT4G21990,AT4G21990.1,1,val,0.83475,1,0.6268,22,12.32493,1785,1374,276,0.0,19.9166,37.6286,2.11157,0.02635,0.04372,-0.28685,High (≥0.75),P-body enriched
AT4G22150,AT4G22150.1,1,val,0.7245,1,0.6992,19,17.25704,1101,906,123,63.25,18.0616,27.0177,1.47292,0.03,0.04727,-0.25876,Medium (0.55–0.75),P-body enriched
AT4G22310,AT4G22310.1,0,train,0.20709,0,0.6653,19,20.04219,948,324,499,0.93,3.6965,4.3782,1.29395,0.02323,0.05069,-0.22584,Low (<0.55),Not enriched
AT4G22570,AT4G22570.2,1,test,0.5224,1,0.622,17,14.83421,1146,315,545,17.14,4.3258,3.4769,0.63439,0.02882,0.07511,-0.26379,Low (<0.55),P-body enriched
AT4G22610,AT4G22610.1,0,train,0.1527,0,0.6645,12,12.76596,940,366,462,0.0,6.8796,6.3599,0.74719,0.01704,0.08307,-0.23191,Low (<0.55),Not enriched
AT4G23510,AT4G23510.1,0,train,0.35994,0,0.6,22,11.42857,1925,1905,385,1.42,0.0,0.0,0.0,0.02599,0.05613,-0.27408,Low (<0.55),Not enriched
AT4G23560,AT4G23560.1,0,train,0.29568,0,0.7306,29,14.30686,2027,1437,516,15.66,1.7681,5.0163,3.04184,0.02764,0.08588,-0.23764,Low (<0.55),Not enriched
AT4G24350,AT4G24350.3,1,train,0.80628,1,0.5924,18,11.46497,1570,675,314,0.0,2.8543,2.9649,1.36286,0.01912,0.07712,-0.23567,High (≥0.75),P-body enriched
AT4G24440,AT4G24440.1,1,train,0.74792,1,0.6537,8,11.11111,720,318,231,0.0,2.4747,2.4387,0.9328,0.03616,0.04312,-0.29167,Medium (0.55–0.75),P-body enriched
AT4G24510,AT4G24510.1,1,train,0.82587,1,0.6975,25,15.3657,1627,1263,119,6.89,0.9708,1.214,1.4903,0.04182,0.05289,-0.2638,High (≥0.75),P-body enriched
AT4G24570,AT4G24570.1,0,train,0.17646,0,0.7178,6,5.03356,1192,939,163,0.0,4.937,6.5754,1.25937,0.05626,0.04702,-0.32374,Low (<0.55),Not enriched
AT4G24750,AT4G24750.1,0,train,0.38039,0,0.6875,15,9.81675,1528,876,464,0.0,12.7098,28.9254,2.11618,0.02685,0.05501,-0.26401,Low (<0.55),Not enriched
AT4G24780,AT4G24780.1,1,val,0.82847,1,0.6732,19,10.28139,1848,1224,410,2.7,4.332,11.7638,2.9315,0.03357,0.05956,-0.28636,High (≥0.75),P-body enriched
AT4G24800,AT4G24800.3,1,train,0.92604,1,0.632,43,14.91502,2883,2106,269,15.67,20.5935,47.4899,1.7792,0.02221,0.0406,-0.28495,High (≥0.75),P-body enriched
AT4G25140,AT4G25140.1,0,val,0.50891,1,0.6572,13,14.31718,908,519,318,63.58,20.7542,25.4973,1.0452,0.02646,0.05954,-0.26652,Low (<0.55),Not enriched
AT4G25470,AT4G25470.1,0,train,0.24657,0,0.7204,14,14.19878,986,648,186,23.61,17.5773,20.176,0.80446,0.04467,0.04873,-0.28377,Low (<0.55),Not enriched
AT4G25490,AT4G25490.1,0,test,0.45258,0,0.7518,24,19.72062,1217,639,141,35.21,15.7789,18.7328,0.89447,0.05099,0.05757,-0.27157,Low (<0.55),Not enriched
AT4G25550,AT4G25550.1,1,train,0.86175,1,0.635,24,20.77922,1155,600,400,0.0,1.1229,1.6173,1.5484,0.0364,0.05113,-0.25325,High (≥0.75),P-body enriched
AT4G25820,AT4G25820.1,0,train,0.32996,0,0.698,15,12.85347,1167,861,245,0.0,3.6033,6.5329,1.54903,0.03945,0.04202,-0.27249,Low (<0.55),Not enriched
AT4G25840,AT4G25840.1,1,train,0.8433,1,0.6508,13,9.67262,1344,894,378,3.69,16.7792,28.8583,2.15792,0.04244,0.05733,-0.27165,High (≥0.75),P-body enriched
AT4G26240,AT4G26240.1,0,test,0.76282,1,0.6434,21,16.30435,1288,594,530,31.82,5.4408,10.8519,2.89237,0.03108,0.05594,-0.26762,High (≥0.75),Not enriched
AT4G26555,AT4G26555.1,1,train,0.79032,1,0.6851,12,13.54402,886,621,181,0.0,16.2,30.4388,2.82888,0.04181,0.05311,-0.27991,High (≥0.75),P-body enriched
AT4G26720,AT4G26720.1,1,train,0.87762,1,0.6158,23,14.22387,1617,915,367,6.23,1.3677,1.025,0.27398,0.02413,0.05693,-0.29023,High (≥0.75),P-body enriched
AT4G26870,AT4G26870.1,1,train,0.90469,1,0.6375,19,9.79381,1940,1596,251,14.66,5.9554,23.9722,6.1138,0.03146,0.04538,-0.29454,High (≥0.75),P-body enriched
AT4G27070,AT4G27070.1,1,train,0.9089,1,0.6871,33,16.48352,2002,1425,278,12.0,14.3674,36.9304,2.99007,0.04048,0.04698,-0.28721,High (≥0.75),P-body enriched
AT4G27380,AT4G27380.1,0,train,0.20237,0,0.6981,20,25.67394,779,468,212,100.0,28.4117,34.0666,1.17637,0.04884,0.05913,-0.28498,Low (<0.55),Not enriched
AT4G27652,AT4G27652.1,0,train,0.08392,0,0.6557,3,4.38596,684,210,305,18.57,10.7916,9.3126,0.79178,0.04539,0.0571,-0.23018,Low (<0.55),Not enriched
AT4G27654,AT4G27654.1,0,val,0.24767,0,0.8046,4,7.76699,515,201,87,83.58,1.7734,1.7459,0.9825,0.03696,0.07004,-0.20214,Low (<0.55),Not enriched
AT4G27657,AT4G27657.1,0,train,0.09477,0,0.6684,7,9.81767,713,186,389,0.0,9.3027,8.554,0.87573,0.0323,0.07444,-0.21543,Low (<0.55),Not enriched
AT4G27690,AT4G27690.1,1,train,0.82895,1,0.6875,14,10.88647,1286,909,160,0.0,1.0766,1.8524,1.78959,0.02335,0.05837,-0.25334,High (≥0.75),P-body enriched
AT4G27765,at4g27765,0,train,0.05457,0,0.72,2,10.4712,191,0,50,,,,,0.00526,0.05789,-0.36806,Low (<0.55),Not enriched
AT4G28440,AT4G28440.1,1,test,0.64665,1,0.6466,13,12.54826,1036,459,416,5.23,5.4694,7.0739,1.44383,0.04251,0.057,-0.27085,Medium (0.55–0.75),P-body enriched
AT4G28706,AT4G28706.4,1,test,0.8209,1,0.605,18,11.26408,1598,1320,200,0.0,10.6964,27.0452,1.36347,0.03694,0.04634,-0.27672,High (≥0.75),P-body enriched
AT4G28730,AT4G28730.2,1,train,0.72967,1,0.6447,13,13.49948,963,426,456,0.0,13.3568,19.6878,1.9882,0.02287,0.05925,-0.25275,Medium (0.55–0.75),P-body enriched
AT4G28860,AT4G28860.1,1,train,0.92653,1,0.6193,26,12.87766,2019,1242,675,29.23,21.7101,22.9433,0.55215,0.02577,0.05253,-0.26701,High (≥0.75),P-body enriched
AT4G28990,AT4G28990.2,1,train,0.7486,1,0.6346,22,15.73677,1398,1185,156,99.75,41.6143,48.7129,1.17338,0.0451,0.03865,-0.29313,Medium (0.55–0.75),P-body enriched
AT4G29410,AT4G29410.1,1,train,0.78979,1,0.6368,12,15.42416,778,429,234,8.39,4.5357,5.8536,1.34082,0.02317,0.05792,-0.25681,High (≥0.75),P-body enriched
AT4G29490,AT4G29490.1,1,train,0.89946,1,0.6789,25,13.73626,1820,1458,299,7.41,0.7294,1.2676,1.59728,0.02529,0.06157,-0.28566,High (≥0.75),P-body enriched
AT4G29720,AT4G29720.1,1,val,0.80536,1,0.751,14,6.77638,2066,1599,245,0.0,1.3838,0.7486,0.41906,0.02615,0.04939,-0.28519,High (≥0.75),P-body enriched
AT4G29780,AT4G29780.1,0,train,0.41599,0,0.6771,44,17.63527,2495,1620,576,30.19,19.1203,39.3028,2.06224,0.05613,0.05132,-0.27812,Low (<0.55),Not enriched
AT4G29800,AT4G29800.2,0,train,0.35675,0,0.6959,20,9.58313,2087,1578,217,22.24,16.1834,39.602,2.03695,0.06328,0.04746,-0.29756,Low (<0.55),Not enriched
AT4G29830,AT4G29830.1,1,train,0.83086,1,0.6853,19,14.86698,1278,963,143,0.0,1.0444,0.833,0.6973,0.04307,0.04072,-0.30141,High (≥0.75),P-body enriched
AT4G30100,AT4G30100.1,1,train,0.93558,1,0.6033,56,10.78375,5193,3933,726,41.95,39.1296,70.6387,0.84581,0.03043,0.05143,,High (≥0.75),P-body enriched
AT4G30140,AT4G30140.1,0,test,0.53339,1,0.7004,21,13.83399,1518,1044,277,2.87,3.213,9.4186,3.43369,0.04878,0.07383,-0.27642,Low (<0.55),Not enriched
AT4G30160,AT4G30160.2,1,test,0.87194,1,0.7045,50,14.44252,3462,2949,247,28.18,0.0,0.0,0.0,0.02514,0.04912,,High (≥0.75),P-body enriched
AT4G30170,AT4G30170.1,0,val,0.39473,0,0.7727,15,12.14575,1235,975,154,1.23,2.1161,4.8124,2.46904,0.04619,0.04781,-0.26777,Low (<0.55),Not enriched
AT4G30310,AT4G30310.2,1,val,0.85594,1,0.7012,31,15.17376,2043,1737,251,0.0,2.1572,2.9813,1.25039,0.03085,0.05093,-0.28512,High (≥0.75),P-body enriched
AT4G30530,AT4G30530.1,1,train,0.84491,1,0.7082,22,18.107,1215,750,233,0.0,1.0488,1.035,0.5231,0.03377,0.06507,-0.24453,High (≥0.75),P-body enriched
AT4G31120,AT4G31120.2,1,train,0.90947,1,0.5898,23,10.65802,2158,1752,334,1.71,3.7263,3.0901,0.66757,0.0255,0.0459,-0.29592,High (≥0.75),P-body enriched
AT4G31500,AT4G31500.1,1,test,0.72983,1,0.6929,36,18.94737,1900,1497,267,1.6,1.4598,4.8898,4.0984,0.03844,0.05635,-0.28353,Medium (0.55–0.75),P-body enriched
AT4G31530,AT4G31530.2,0,train,0.43987,0,0.6776,13,10.65574,1220,1014,152,10.65,16.9682,38.6486,3.20946,0.01641,0.05578,-0.26361,Low (<0.55),Not enriched
AT4G31877,at4g31877,0,train,0.05497,0,0.5,1,9.61538,104,0,50,,,,,0.03883,0.01942,-0.47404,Low (<0.55),Not enriched
AT4G32285,AT4G32285.2,1,val,0.87801,1,0.6983,32,12.08916,2647,1905,179,50.87,11.9965,3.2794,0.06883,0.03477,0.05178,-0.27688,High (≥0.75),P-body enriched
AT4G32320,AT4G32320.1,1,train,0.86562,1,0.7048,19,15.67657,1212,987,166,0.91,16.8756,35.7723,3.08347,0.04377,0.05037,-0.28003,High (≥0.75),P-body enriched
AT4G32340,AT4G32340.1,0,train,0.36131,0,0.6262,18,12.44813,1446,714,404,62.18,19.9616,32.4838,1.71817,0.03599,0.0609,-0.27981,Low (<0.55),Not enriched
AT4G32470,AT4G32470.1,1,val,0.67032,1,0.6374,9,9.52381,945,366,422,0.0,1.8498,2.2604,1.23946,0.03178,0.05508,-0.2819,Medium (0.55–0.75),P-body enriched
