geneID,transcript_id,class,condition,bioemu_tier,bioemu_status,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,n_conformations,n_residues,pass_rate,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source,error
AT2G40140,AT2G40140.1,1,HS,3,completed,,0.5117,0.9339,2,281,4.0,597.0,0.04,27.7902,14.5672,65.733,26.5083,54.0135,54.7784,10.7297,0.1959,7.3635,24.6407,63.1619,bioemu,
AT2G40270,AT2G40270.1,0,depleted,2,completed,,0.3472,0.9491,4,98,3.0,489.0,0.06,22.4301,10.0499,56.9433,29.5631,16.1851,40.9174,5.8138,0.1421,8.2454,26.6777,43.0246,bioemu,
AT2G40430,AT2G40430.2,1,HS,3,completed,,0.5368,0.8311,12,134,23.0,449.0,0.23,31.2694,11.2,78.44,51.5041,21.1829,58.9028,8.5614,0.1453,6.5791,24.4229,97.1035,bioemu,
AT2G40630,AT2G40630.3,1,NS,3,completed,,0.6699,0.9761,5,147,3.0,389.0,0.03,31.0864,8.0528,50.1022,36.6724,29.4537,53.5555,4.0098,0.0749,5.6298,21.4721,92.6549,bioemu,
AT2G40880,AT2G40880.1,1,HS,2,completed,,0.2958,0.5389,3,7,47.0,125.0,0.94,6.7635,2.3769,14.3777,8.1561,5.897,23.4906,2.38,0.1013,8.448,27.9288,55.4739,bioemu,
AT2G41020,AT2G41020.2,1,HS,3,completed,,0.6258,0.9109,4,187,19.0,382.0,0.19,36.522,6.6683,64.2075,39.7087,45.1856,50.3069,10.5832,0.2104,6.5026,23.5435,83.2532,bioemu,
AT2G41090,AT2G41090.1,1,HS,1,completed,,0.2,0.4233,1,2,36.0,191.0,0.36,10.1903,4.0485,22.751,8.9387,15.0791,18.3804,2.9072,0.1582,9.2461,29.6497,22.2273,bioemu,
AT2G41100,AT2G41100.1,1,HS,3,completed,,0.4035,0.7004,7,33,18.0,324.0,0.18,15.7099,3.9297,26.9688,17.3196,18.6906,28.7632,3.7319,0.1297,8.3889,28.0952,32.0878,bioemu,
AT2G41380,AT2G41380.1,1,NS,1,completed,,0.151,0.2493,0,0,93.0,269.0,0.93,1.4248,1.5486,12.7218,2.1059,1.4568,19.3431,0.2967,0.0153,9.881,29.3919,17.4787,bioemu,
AT2G41430,AT2G41430.4,1,HS,3,completed,,0.5664,0.9327,4,75,37.0,163.0,0.37,26.0852,5.613,49.6023,26.5802,29.8662,35.5107,11.6861,0.3291,5.6687,21.211,97.2167,bioemu,
AT2G41680,AT2G41680.1,1,HS,2,completed,,0.2762,0.7067,11,31,11.0,529.0,0.22,17.4992,12.1606,70.7075,51.5025,17.8431,39.1335,4.2967,0.1098,9.293,27.422,36.379,bioemu,
AT2G41760,AT2G41760.1,0,depleted,1,completed,,0.2202,0.4821,1,11,92.0,221.0,0.92,1.7298,2.2601,18.4703,3.0921,1.3758,16.9873,0.301,0.0177,9.1222,27.3789,16.4085,bioemu,
AT2G41780,AT2G41780.1,0,depleted,3,completed,,0.6309,0.6764,4,67,73.0,127.0,0.73,19.6572,4.0131,31.6204,19.4044,19.9845,30.8718,6.8938,0.2233,7.6063,30.1397,94.3039,bioemu,
AT2G41850,AT2G41850.1,0,depleted,1,completed,,0.1936,0.52,2,10,87.0,433.0,0.87,13.8144,8.6152,55.6918,32.4297,14.3636,27.6631,4.3686,0.1579,10.545,29.4864,22.2087,bioemu,
AT2G41870,AT2G41870.1,1,HS,3,completed,,0.914,0.9895,1,274,29.0,274.0,0.29,24.3857,10.7512,57.6222,43.5787,19.092,51.4054,4.1563,0.0809,6.4015,26.215,121.1929,bioemu,
AT2G41900,AT2G41900.1,1,both,3,completed,,0.5781,0.986,6,326,3.0,716.0,0.03,27.5039,11.2766,67.8801,38.1751,31.9521,57.0093,11.4065,0.2001,6.7765,23.3369,57.0412,bioemu,
AT2G41990,AT2G41990.1,0,depleted,3,completed,,0.3728,0.8266,8,30,39.0,297.0,0.39,19.6339,9.5632,54.5448,34.7011,11.6791,45.1,6.8477,0.1518,7.8047,25.5054,86.0612,bioemu,
AT2G42220,AT2G42220.1,1,HS,1,completed,,0.217,0.6714,2,12,77.0,234.0,0.77,10.6319,6.9486,41.3115,19.5477,12.208,32.4291,3.939,0.1215,8.3077,27.5833,56.476,bioemu,
AT2G42390,AT2G42390.1,0,depleted,2,completed,,0.2954,0.6912,4,19,39.0,212.0,0.78,16.0493,5.559,34.5417,17.1211,19.4117,33.3048,5.7826,0.1736,7.9623,26.5349,65.7489,bioemu,
AT2G42690,AT2G42690.1,1,both,1,completed,,0.2065,0.6257,3,21,83.0,412.0,0.83,2.703,3.6284,28.6125,1.7072,8.2909,21.0027,0.4322,0.0206,9.5583,28.4852,13.4544,bioemu,
AT2G42780,AT2G42780.1,0,depleted,3,completed,,0.5228,0.9826,7,98,30.0,293.0,0.3,24.8036,11.2038,60.6309,17.1234,41.102,52.7006,7.6867,0.1459,6.3208,24.2405,119.1168,bioemu,
AT2G42790,AT2G42790.1,1,HS,1,completed,,0.2029,0.6195,3,22,74.0,509.0,0.74,7.2424,7.8563,48.0122,26.348,10.7152,27.4806,1.3967,0.0508,8.8409,28.0319,18.6442,bioemu,
AT2G42880,AT2G42880.1,1,HS,2,completed,,0.3482,0.9514,2,143,3.0,606.0,0.06,19.3377,9.4625,44.6038,16.1079,36.6634,33.7509,1.467,0.0435,7.4653,24.8005,23.6215,bioemu,
AT2G42900,AT2G42900.1,0,depleted,1,completed,,0.1885,0.4919,3,5,91.0,276.0,0.91,6.0659,5.0537,37.1402,13.2555,5.4757,29.9411,2.1742,0.0726,8.6014,28.5746,40.8164,bioemu,
AT2G43030,AT2G43030.1,1,HS,2,completed,,0.3556,0.7208,3,60,27.0,271.0,0.54,13.1483,9.2477,55.573,25.9889,7.9227,32.4115,3.7628,0.1161,8.3469,25.3273,48.7122,bioemu,
AT2G43100,AT2G43100.1,1,both,1,completed,,0.199,0.3793,0,0,45.0,256.0,0.45,17.9182,9.1894,57.0146,32.9518,15.5999,34.122,7.2794,0.2133,8.6484,25.9014,57.153,bioemu,
AT2G43510,AT2G43510.1,0,depleted,2,completed,,0.2883,0.6269,1,18,47.0,89.0,0.94,5.7814,1.6672,10.2701,5.817,5.7375,19.7898,1.9858,0.1003,8.9888,28.1241,55.2971,bioemu,
AT2G43640,AT2G43640.1,1,NS,2,completed,,0.3623,0.9059,1,30,37.0,121.0,0.74,6.3558,4.3625,26.8701,4.8558,8.9343,26.1342,3.2377,0.1239,8.0331,27.5441,70.9319,bioemu,
AT2G43750,AT2G43750.1,1,HS,1,completed,,0.1893,0.3283,0,0,32.0,392.0,0.32,15.2424,11.2286,61.5901,41.2532,12.729,31.523,5.9073,0.1874,9.5561,28.4829,31.8552,bioemu,
AT2G43780,AT2G43780.4,0,depleted,2,completed,,0.3285,0.5434,1,14,46.0,93.0,0.92,8.1795,3.0716,22.1192,7.2805,8.7489,22.5331,2.9935,0.1328,7.5914,29.5516,68.6071,bioemu,
AT2G43940,AT2G43940.1,0,depleted,2,completed,,0.2681,0.6786,1,29,44.0,226.0,0.88,5.0376,3.8346,26.3222,9.4841,4.4563,18.0192,2.1963,0.1219,8.9292,27.6919,18.054,bioemu,
AT2G43945,AT2G43945.1,1,HS,2,completed,,0.287,0.7223,2,35,17.0,289.0,0.34,25.1297,13.1674,75.6517,48.6477,15.9773,36.0092,9.6651,0.2684,7.481,24.728,56.3817,bioemu,
AT2G44130,AT2G44130.1,0,depleted,1,completed,,0.2852,0.5297,6,10,83.0,409.0,0.83,4.7877,3.8629,28.7257,9.7559,3.792,23.9129,1.7872,0.0747,9.4621,27.3072,17.5692,bioemu,
AT2G44200,AT2G44200.1,1,HS,3,completed,,0.9468,1.0,1,493,5.0,493.0,0.05,26.7649,7.6925,47.9855,31.1936,36.8992,57.1554,4.6685,0.0817,6.6937,26.2795,83.2678,bioemu,
AT2G44290,AT2G44290.1,0,depleted,3,completed,,0.4471,0.9526,2,74,64.0,205.0,0.64,12.5829,3.5737,22.747,12.7611,15.4626,26.1596,2.8042,0.1072,7.6098,27.3617,41.9485,bioemu,
AT2G44650,AT2G44650.1,1,NS,1,completed,,0.1318,0.1518,0,0,62.0,139.0,0.62,11.8509,6.699,37.8156,18.097,7.434,35.4524,6.4931,0.1832,7.7122,24.6599,113.6283,bioemu,
AT2G44760,AT2G44760.1,1,HS,2,completed,,0.3723,0.8212,9,67,24.0,500.0,0.48,18.6054,13.8798,74.1248,55.1762,9.7586,33.4901,7.4918,0.2237,8.268,25.3691,28.1885,bioemu,
AT2G44920,AT2G44920.2,0,depleted,1,completed,,0.1834,0.286,0,0,38.0,224.0,0.38,15.8647,6.8425,43.0083,26.6005,13.697,41.4041,6.64,0.1604,9.0714,28.8782,96.1718,bioemu,
AT2G45060,AT2G45060.1,1,HS,2,completed,,0.3931,0.9146,5,62,29.0,272.0,0.58,34.1111,15.4975,88.8814,62.6352,31.586,57.3187,14.4432,0.252,7.9779,31.232,151.7869,bioemu,
AT2G45140,AT2G45140.1,1,HS,3,completed,,0.5371,0.9646,3,112,73.0,239.0,0.73,15.1654,4.2649,27.9744,12.1324,17.053,35.0408,4.6568,0.1329,8.0418,26.5427,64.5594,bioemu,
AT2G45220,AT2G45220.1,1,HS,1,completed,,0.2273,0.7427,3,25,84.0,511.0,0.84,2.8799,2.7622,25.4662,7.823,2.4545,25.0426,1.0597,0.0423,10.7515,31.0068,15.4222,bioemu,
AT2G45260,AT2G45260.1,1,HS,1,completed,,0.2785,0.9039,3,34,60.0,425.0,0.6,21.3774,7.5318,58.1425,32.2943,21.0624,49.5544,9.4168,0.19,8.3671,28.8219,72.6081,bioemu,
AT2G45300,AT2G45300.2,1,NS,1,completed,,0.182,0.5869,3,26,16.0,520.0,0.16,13.7642,11.6184,57.2174,45.4902,9.2242,33.5155,5.6046,0.1672,10.0577,28.6852,27.1455,bioemu,
AT2G45470,AT2G45470.1,1,HS,2,completed,,0.326,0.9871,3,66,7.0,420.0,0.14,14.3086,9.1089,43.215,17.366,33.3611,34.4404,3.718,0.108,8.7238,27.5489,35.4892,bioemu,
AT2G45540,AT2G45540.2,1,HS,2,excluded,,0.3307,0.9838,29,164,,3001.0,,,,,,,,,,,,,af2_not_found,
AT2G46090,AT2G46090.1,1,both,1,completed,,0.1602,0.2146,0,0,79.0,364.0,0.79,8.7505,7.7099,53.1054,24.1502,5.6526,25.9224,3.1425,0.1212,9.6538,28.7953,23.1984,bioemu,
AT2G46225,AT2G46225.2,1,HS,2,completed,,0.2725,0.5594,5,13,18.0,329.0,0.36,29.5648,12.2875,79.4487,23.5572,48.69,47.7452,7.6605,0.1604,6.0243,24.0465,87.0711,bioemu,
AT2G46230,AT2G46230.2,1,NS,1,completed,,0.1846,0.3289,1,1,17.0,181.0,0.17,9.201,4.7962,30.4086,15.1618,6.6987,27.893,3.3139,0.1188,8.3315,27.2925,54.0159,bioemu,
AT2G46650,AT2G46650.1,1,NS,2,completed,,0.3196,0.6951,2,25,46.0,132.0,0.92,9.7359,2.6081,17.1454,8.6877,10.8062,25.3547,3.6076,0.1423,8.3939,28.6861,61.2004,bioemu,
AT2G46910,AT2G46910.1,1,HS,1,completed,,0.1526,0.2355,0,0,64.0,284.0,0.64,11.2855,10.5259,64.0046,27.8403,7.7474,31.1233,4.7845,0.1537,8.7535,27.5589,42.861,bioemu,
AT2G47380,AT2G47380.2,1,HS,1,completed,,0.1894,0.2292,0,0,96.0,64.0,0.96,5.4166,2.9142,15.3724,5.0372,4.5959,25.9408,2.2511,0.0868,6.875,28.0703,132.1285,bioemu,
AT2G47485,AT2G47485.1,0,depleted,1,completed,,0.2072,0.4427,1,5,60.0,141.0,0.6,19.5481,5.5858,37.3956,21.3981,20.8095,40.8218,8.5876,0.2104,6.2553,24.9324,148.5163,bioemu,
AT2G47710,AT2G47710.1,1,NS,1,completed,,0.1683,0.4067,1,8,80.0,162.0,0.8,3.1451,2.6014,10.6045,2.0559,3.3185,16.5108,0.6435,0.039,9.4074,27.604,21.1461,bioemu,
AT2G47910,AT2G47910.1,1,HS,2,completed,,0.2904,0.6731,5,21,32.0,246.0,0.64,11.2513,5.891,33.855,20.5727,9.0931,25.8621,4.0596,0.157,7.5772,25.6628,34.1666,bioemu,
AT4G00026,AT4G00026.1,0,depleted,2,completed,,0.3559,0.8408,3,50,17.0,269.0,0.34,23.5659,9.0122,56.2115,36.6764,16.5697,44.0723,8.0421,0.1825,7.0855,24.1976,90.7378,bioemu,
AT4G00100,AT4G00100.1,1,HS,1,completed,,0.2233,0.5521,1,15,94.0,151.0,0.94,2.7055,2.9308,17.8817,4.3849,2.1696,19.047,0.8946,0.047,8.1589,28.2062,30.1915,bioemu,
AT4G00230,AT4G00230.1,1,NS,1,completed,,0.1684,0.3547,0,0,19.0,749.0,0.19,16.5204,9.1989,76.6877,39.1622,15.5242,31.3803,2.3099,0.0736,10.3311,29.0049,16.5212,bioemu,
AT4G00342,AT4G00342.1,0,depleted,1,completed,,0.2201,0.327,0,0,73.0,59.0,0.73,9.3216,2.1259,15.7121,8.8731,9.0469,13.4057,2.2677,0.1692,6.9831,23.411,38.2766,bioemu,
AT4G00430,AT4G00430.2,1,HS,2,completed,,0.3757,0.9304,3,48,32.0,219.0,0.64,5.1568,4.7255,24.8592,10.8722,4.6795,21.4192,2.034,0.095,9.2877,30.2002,26.3252,bioemu,
AT4G00570,AT4G00570.1,1,HS,1,completed,,0.1599,0.3082,0,0,85.0,607.0,0.85,4.0438,5.3427,49.6742,15.1377,3.9432,26.497,0.8623,0.0325,9.8913,29.5656,14.535,bioemu,
AT4G00620,AT4G00620.1,0,depleted,1,completed,,0.1546,0.2443,0,0,55.0,360.0,0.55,13.5193,8.4557,55.3498,31.0409,8.7968,28.7057,3.9578,0.1379,9.4556,28.6957,28.7635,bioemu,
AT4G00860,AT4G00860.1,1,NS,1,completed,,0.3048,0.425,1,7,95.0,80.0,0.95,8.384,3.234,17.7404,6.8772,9.0209,24.8446,3.659,0.1473,6.95,27.028,96.9582,bioemu,
AT4G01070,AT4G01070.1,1,HS,1,completed,,0.1973,0.4108,2,6,92.0,480.0,0.92,2.9439,1.3728,12.2094,3.4129,3.0921,23.2268,1.4908,0.0642,9.8667,29.6061,14.1236,bioemu,
AT4G01090,AT4G01090.1,1,HS,3,completed,,0.7315,0.9981,4,308,100.0,714.0,1.0,62.3674,16.275,93.4527,74.1901,37.8317,77.6233,12.4319,0.1602,6.6639,22.3385,106.0464,bioemu,
AT4G01480,AT4G01480.1,1,NS,2,completed,,0.2483,0.8264,1,33,39.0,216.0,0.78,10.8267,4.7343,33.2531,15.7978,10.3216,22.8551,3.2432,0.1419,9.1667,27.8748,30.3893,bioemu,
AT4G02080,AT4G02080.1,1,HS,1,completed,,0.2002,0.4571,2,9,83.0,193.0,0.83,2.4544,1.8807,11.9309,3.9724,1.8269,15.6104,0.3497,0.0224,9.2953,27.3649,15.8664,bioemu,
AT4G02530,AT4G02530.2,1,NS,1,completed,,0.159,0.2261,0,0,53.0,266.0,0.53,26.5135,7.7684,44.5387,36.4853,20.1843,40.8071,13.1078,0.3212,8.1654,29.2403,78.6684,bioemu,
AT4G02980,AT4G02980.1,0,depleted,1,completed,,0.2049,0.3629,0,0,79.0,198.0,0.79,7.5576,3.3299,23.053,10.7706,7.2831,27.9006,2.7041,0.0969,8.9293,27.3224,49.4053,bioemu,
AT4G03150,AT4G03150.1,1,HS,1,completed,,0.1737,0.3117,0,0,68.0,185.0,0.68,18.5572,6.9037,42.9539,26.1181,13.7005,29.8154,8.4207,0.2824,7.1568,25.2009,60.3835,bioemu,
AT4G03400,AT4G03400.1,1,HS,1,completed,,0.164,0.3414,1,5,84.0,591.0,0.84,6.3317,4.5959,26.8053,4.057,16.3222,26.0716,1.5561,0.0597,9.6379,29.4232,14.4529,bioemu,
AT4G03610,AT4G03610.4,0,depleted,1,completed,,0.1506,0.3819,1,7,92.0,318.0,0.92,1.214,1.4924,14.3244,2.873,0.7448,19.481,0.1495,0.0077,9.956,28.9796,14.9971,bioemu,
AT4G04610,AT4G04610.1,1,HS,1,completed,,0.1957,0.4183,1,1,13.0,465.0,0.13,20.8266,12.1472,80.7656,50.6916,20.6739,43.0653,8.0546,0.187,8.3828,26.0759,50.12,bioemu,
AT4G04614,AT4G04614.2,1,HS,3,completed,,0.9494,0.9857,1,176,19.0,176.0,0.19,30.2599,5.7741,47.0938,36.9102,29.4718,49.8764,14.0694,0.2821,5.7045,22.0644,177.6179,bioemu,
AT4G05000,AT4G05000.3,1,HS,1,completed,,0.1703,0.33,1,1,98.0,210.0,0.98,6.2718,1.8336,12.1351,6.6507,7.3619,27.5654,2.3338,0.0847,8.6381,30.2543,45.4696,bioemu,
AT4G05440,AT4G05440.1,0,depleted,2,completed,,0.2751,0.7446,3,44,45.0,333.0,0.9,5.4695,5.1001,31.1311,2.9192,14.0864,23.3916,1.124,0.0481,8.5766,26.6816,20.6484,bioemu,
AT4G05450,AT4G05450.1,0,depleted,1,completed,,0.1709,0.2565,0,0,62.0,197.0,0.62,19.433,7.3259,44.5281,29.3015,16.7322,31.1414,10.1721,0.3266,7.868,25.0988,61.8613,bioemu,
AT4G07390,AT4G07390.1,0,depleted,1,completed,,0.2065,0.3653,3,2,100.0,235.0,1.0,2.6143,1.5499,13.4882,2.6055,3.5485,21.1693,0.7279,0.0344,8.6553,30.0568,23.9637,bioemu,
AT4G08540,AT4G08540.1,1,HS,2,completed,,0.3541,0.9246,4,63,19.0,473.0,0.38,18.0424,7.6987,39.3198,28.2864,28.4152,50.6524,7.85,0.155,7.7167,27.2666,68.163,bioemu,
AT4G09040,AT4G09040.1,1,HS,2,completed,,0.4067,0.976,4,40,13.0,304.0,0.26,18.4346,8.186,47.361,31.6025,21.0396,44.9864,5.6714,0.1261,7.3289,24.7064,83.6565,bioemu,
AT4G09620,AT4G09620.2,1,HS,1,completed,,0.1353,0.1749,0,0,41.0,210.0,0.41,17.9441,6.6349,36.521,28.0137,17.4506,26.4234,6.2458,0.2364,7.6,25.7838,41.78,bioemu,
AT4G09650,AT4G09650.1,1,HS,1,completed,,0.1595,0.2506,0,0,59.0,234.0,0.59,13.2782,6.9735,44.8865,23.0244,12.5856,33.9656,4.6508,0.1369,7.9145,27.5783,61.9544,bioemu,
AT4G09720,AT4G09720.3,0,depleted,1,completed,,0.1652,0.3707,2,1,77.0,217.0,0.77,6.9421,5.0048,32.9277,5.522,10.8094,19.1844,1.7307,0.0902,8.6359,26.2903,21.3131,bioemu,
AT4G09840,AT4G09840.2,0,depleted,3,completed,,0.8821,0.9994,1,106,68.0,106.0,0.68,20.0625,3.0335,28.6645,20.9633,19.7352,30.666,10.5834,0.3451,6.2453,25.4951,111.4855,bioemu,
AT4G10120,AT4G10120.3,1,HS,2,completed,,0.2597,0.915,9,69,24.0,1050.0,0.48,10.9653,6.4049,33.9587,23.9244,14.7801,40.3892,5.5124,0.1365,9.0876,28.1691,19.5232,bioemu,
AT4G10300,AT4G10300.1,1,HS,1,completed,,0.237,0.4264,2,1,81.0,134.0,0.81,11.0221,6.4881,37.829,15.2549,8.3817,22.5586,5.5939,0.248,8.5821,26.3576,47.723,bioemu,
AT4G10610,AT4G10610.1,1,both,3,completed,,0.4028,0.9562,6,69,22.0,336.0,0.22,25.0765,7.7956,54.3199,38.2988,20.9968,41.4237,10.302,0.2487,7.7083,25.0448,64.1753,bioemu,
AT4G10680,AT4G10680.1,0,depleted,1,completed,,0.1532,0.2412,0,0,80.0,182.0,0.8,15.0082,5.404,26.3627,20.4466,10.5813,29.1763,7.1717,0.2458,8.6264,28.4482,58.7758,bioemu,
AT4G10970,AT4G10970.6,1,HS,3,completed,,0.6888,0.985,3,101,11.0,281.0,0.11,30.6093,7.7735,55.245,40.3148,36.625,52.8862,15.7615,0.298,7.1957,26.2686,125.0803,bioemu,
AT4G11280,AT4G11280.1,0,depleted,1,completed,,0.1992,0.6478,4,18,76.0,495.0,0.76,4.9518,6.1803,31.5341,6.641,20.7366,25.7582,1.5508,0.0602,9.4424,28.6858,16.8436,bioemu,
AT4G11640,AT4G11640.1,1,HS,1,completed,,0.1569,0.3127,1,2,97.0,331.0,0.97,1.21,1.3745,13.0346,1.597,1.753,18.8453,0.2892,0.0153,10.8459,30.6109,13.4831,bioemu,
AT4G11790,AT4G11790.1,1,HS,3,completed,,0.58,0.9932,8,199,2.0,443.0,0.02,30.854,10.7191,61.5735,43.9885,34.6056,65.4019,18.946,0.2897,6.307,22.3428,121.3352,bioemu,
AT4G11860,AT4G11860.1,1,HS,3,completed,,0.5933,0.9909,6,239,100.0,682.0,1.0,42.589,21.8054,84.021,41.7889,60.3632,60.5677,6.9814,0.1153,6.7361,23.1574,67.5939,bioemu,
AT4G12290,AT4G12290.1,0,depleted,2,completed,,0.3192,0.9,11,107,38.0,741.0,0.76,9.8097,9.7574,64.9739,41.9842,7.9115,31.9213,3.3576,0.1052,9.2901,27.121,17.2804,bioemu,
AT4G12390,AT4G12390.1,1,NS,1,completed,,0.1833,0.4679,2,9,89.0,206.0,0.89,7.2576,4.2997,29.0915,11.4772,5.5253,25.3366,2.4218,0.0956,9.0971,30.0333,39.1598,bioemu,
AT4G12440,AT4G12440.3,0,depleted,1,completed,,0.1956,0.5557,1,13,98.0,182.0,0.98,1.3474,1.3792,11.1938,2.2017,0.9835,16.0073,0.2375,0.0148,9.6923,28.7143,17.6919,bioemu,
AT4G12545,AT4G12545.1,0,depleted,1,completed,,0.2294,0.3807,2,2,49.0,108.0,0.49,10.2187,2.3294,14.9684,10.1991,10.2739,15.5031,1.9822,0.1279,8.6111,28.3402,27.9655,bioemu,
AT4G12550,AT4G12550.1,0,depleted,1,completed,,0.2256,0.3839,1,2,44.0,111.0,0.44,8.1159,2.1233,17.9263,8.6324,7.582,16.7768,1.8107,0.1079,8.2523,27.24,31.8643,bioemu,
AT4G12730,AT4G12730.1,1,HS,2,completed,,0.2891,0.8768,4,45,21.0,403.0,0.42,14.8918,8.7696,44.4253,17.019,35.4982,34.3285,6.2335,0.1816,8.9181,27.6173,36.7463,bioemu,
AT4G13100,AT4G13100.2,0,depleted,3,completed,,0.446,0.8053,6,78,35.0,265.0,0.35,31.1943,5.022,50.5096,32.4023,33.5236,42.9551,11.6824,0.272,6.8755,25.5168,87.4969,bioemu,
AT4G13390,AT4G13390.1,0,depleted,3,completed,,0.9505,0.9974,1,427,6.0,429.0,0.06,69.4237,15.1801,98.7652,74.9855,55.2199,83.2036,26.2778,0.3158,5.1702,20.043,202.7853,bioemu,
AT4G13460,AT4G13460.2,1,HS,3,completed,,0.3721,0.974,6,180,38.0,650.0,0.38,16.7925,13.2269,74.8882,53.6519,11.1852,32.8522,3.4267,0.1043,8.9631,26.8264,20.8654,bioemu,
AT4G13670,AT4G13670.2,1,HS,1,completed,,0.2296,0.3394,0,0,46.0,278.0,0.46,20.8395,7.2993,49.0577,28.5701,25.148,42.906,5.7835,0.1348,7.4173,28.1897,83.2149,bioemu,
AT4G13770,AT4G13770.1,1,NS,1,completed,,0.2101,0.5087,2,11,99.0,502.0,0.99,1.3835,1.7122,14.4388,4.7207,1.1928,25.0287,0.4787,0.0191,9.4701,29.8694,15.6813,bioemu,
AT4G13850,AT4G13850.1,1,HS,3,completed,,0.5378,0.9899,2,78,60.0,158.0,0.6,15.7339,6.6396,35.5016,15.9939,20.1013,27.7532,5.6555,0.2038,7.4177,23.8901,61.2603,bioemu,
AT4G13940,AT4G13940.1,1,HS,1,completed,,0.1816,0.3515,0,0,97.0,485.0,0.97,3.2582,1.3838,7.9513,2.8443,2.6289,23.6803,1.5806,0.0667,10.3423,30.5864,14.5292,bioemu,
AT4G14000,AT4G14000.1,1,NS,1,completed,,0.1937,0.5064,1,10,68.0,290.0,0.68,6.2143,4.6375,32.0088,12.5998,5.8748,20.5517,1.9069,0.0928,9.3793,27.2771,18.3023,bioemu,
AT4G14030,AT4G14030.1,1,HS,1,completed,,0.1764,0.3611,0,0,82.0,490.0,0.82,1.5917,2.6471,21.2735,6.8213,0.9127,21.5047,0.4171,0.0194,10.6,28.9708,11.8598,bioemu,
AT4G14145,AT4G14145.1,0,depleted,3,completed,,0.6221,0.9039,6,36,54.0,134.0,0.54,19.8409,8.7936,47.376,19.3272,25.0958,41.4351,7.1239,0.1719,6.194,24.5159,161.0058,bioemu,
AT4G14160,AT4G14160.1,1,HS,1,completed,,0.1745,0.3913,1,2,99.0,773.0,0.99,1.2365,1.8183,15.2604,2.2541,1.2734,28.7088,0.2047,0.0071,9.6585,28.6186,13.3986,bioemu,
AT4G14340,AT4G14340.2,1,HS,2,completed,,0.3204,0.9372,6,47,27.0,364.0,0.54,9.15,7.131,32.9048,7.5815,25.9547,25.2726,3.1929,0.1263,8.533,27.0726,22.05,bioemu,
AT4G14342,AT4G14342.2,1,HS,1,completed,,0.2075,0.3551,1,1,88.0,101.0,0.88,6.1144,2.6018,14.7548,5.9892,6.2876,17.6118,1.1827,0.0672,7.9604,28.9102,38.592,bioemu,
AT4G14440,AT4G14440.1,1,HS,1,completed,,0.1419,0.1704,0,0,97.0,238.0,0.97,1.4704,1.714,14.6791,0.929,2.5822,17.0732,0.1898,0.0111,9.9496,29.3299,15.3909,bioemu,
AT4G14520,AT4G14520.4,0,depleted,1,completed,,0.1837,0.3769,1,4,95.0,200.0,0.95,1.812,1.3645,10.3227,1.4966,2.3681,23.4956,0.3927,0.0167,9.04,27.3516,34.6858,bioemu,
AT4G14680,AT4G14680.2,1,HS,1,completed,,0.2119,0.7207,2,39,24.0,510.0,0.24,13.3014,9.9192,60.7606,31.3027,28.5813,32.6217,2.998,0.0919,8.7451,26.8685,26.2212,bioemu,
AT4G14819,AT4G14819.1,0,depleted,2,completed,,0.2887,0.6577,1,20,45.0,104.0,0.9,8.4757,3.3311,22.8477,6.5958,10.3136,20.2079,2.9741,0.1472,8.1154,28.2027,49.3422,bioemu,
AT4G14990,AT4G14990.1,1,HS,3,completed,,0.5598,0.9932,13,196,100.0,787.0,1.0,48.3024,22.108,105.3825,88.703,33.2664,64.5266,12.7515,0.1976,6.8335,23.7569,66.4833,bioemu,
AT4G15230,AT4G15230.1,0,depleted,1,completed,,0.1901,0.6876,6,21,78.0,1400.0,0.78,3.4598,2.4422,27.4446,10.9879,2.0972,38.8584,1.2522,0.0322,9.4071,29.3164,13.5535,bioemu,
AT4G15390,AT4G15390.1,0,depleted,1,completed,,0.1878,0.5477,1,17,98.0,446.0,0.98,0.8034,0.6575,4.2533,0.73,0.5741,21.5402,0.1024,0.0048,9.8834,29.1908,13.073,bioemu,
AT4G15545,AT4G15545.1,1,HS,3,completed,,0.6712,0.9974,6,176,5.0,337.0,0.05,25.9534,8.8114,52.2121,26.475,30.7714,55.265,6.8023,0.1231,6.4273,25.3701,113.8886,bioemu,
AT4G15560,AT4G15560.1,1,HS,1,completed,,0.2338,0.6019,7,26,23.0,717.0,0.23,20.6051,9.6714,58.1757,48.9586,18.9684,40.7851,7.3254,0.1796,9.6123,28.424,29.1537,bioemu,
AT4G15620,AT4G15620.1,0,depleted,2,completed,,0.2964,0.8567,3,23,48.0,190.0,0.96,1.8617,1.4665,8.385,1.7205,1.6395,24.1668,0.3519,0.0146,9.2947,31.1585,38.6272,bioemu,
AT4G15630,AT4G15630.1,0,depleted,2,completed,,0.3194,0.8515,3,24,46.0,190.0,0.92,1.6628,0.9058,5.7922,1.9261,1.4864,24.1909,0.3486,0.0144,9.3684,31.8503,38.7042,bioemu,
