geneID,transcript_id,class,condition,qc_fail,mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,bioemu_tier,bioemu_status,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,pass_rate,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,isoform_source,event_type,cluster_id,split,n_residues,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source
AT4G18030,AT4G18030.1,1,HS,False,2708,0.3231166912850812,0.2813884785819793,0.2208271787296898,0.1746676514032496,0.6045051698670606,0.3954948301329394,0.1126708533431843,0.08348725526413,0.0775766531215367,0.0491318803103066,0.0631695603989656,0.0875507942371629,0.074251939416328,0.0565201329885482,0.0893978574067233,0.0520871813816032,0.0428518655338012,0.0365718507572959,0.0579977835241965,0.0583671961581086,0.0262282970077576,0.0321388991503509,494,348,1863,0.1824224519940915,0.1285081240768094,0.6879615952732644,0.7299,37,13.663220088626291,15,5.539143279172821,-706.0,-0.2607090103397341,0.6248,56.0,20.6794682422452,0,0,2.0,completed,8.1962,6.0798,48.5853,21.8262,10.7918,0.76,14.98,0.2779,0.8336,7.0,26.0,canonical_fallback,,991.0,val,621.0,28.9195,1.3138,0.0454,9.3205,27.7602,16.9239,bioemu
AT4G18372,AT4G18372.1,0,depleted,False,663,0.2911010558069382,0.3257918552036199,0.196078431372549,0.1870286576168929,0.6168929110105581,0.3831070889894419,0.1042296072507553,0.0861027190332326,0.0619335347432024,0.0377643504531722,0.0407854984894259,0.1193353474320241,0.0830815709969788,0.0830815709969788,0.0815709969788519,0.0513595166163142,0.0317220543806646,0.0317220543806646,0.0649546827794562,0.0679758308157099,0.0196374622356495,0.0347432024169184,91,233,336,0.1372549019607843,0.3514328808446455,0.5067873303167421,0.6953,14,21.116138763197583,6,9.049773755656108,-161.6,-0.2437405731523378,0.6395,12.0,18.099547511312217,0,0,2.0,completed,6.5112,5.7422,31.4332,8.6071,5.0347,0.8,17.86,0.2622,0.6291,2.0,17.0,canonical_fallback,,443.0,train,112.0,18.6797,2.8601,0.1531,9.1071,27.8339,39.1499,bioemu
AT4G18593,AT4G18593.2,0,depleted,False,1204,0.2948504983388704,0.351328903654485,0.2151162790697674,0.138704318936877,0.6461794019933554,0.3538205980066445,0.1080631753948462,0.0881130507065669,0.0640066500415627,0.0349127182044887,0.0681629260182876,0.1454696591853699,0.0881130507065669,0.0498753117206982,0.0781379883624272,0.0598503740648379,0.0482128013300083,0.0290939318370739,0.0407315045719035,0.0573566084788029,0.0149625935162094,0.0249376558603491,585,190,426,0.4858803986710963,0.1578073089700996,0.3538205980066445,0.7263,19,15.780730897009969,10,8.305647840531561,-286.0,-0.2375415282392026,0.6429,21.0,17.441860465116278,0,0,2.0,completed,5.6396,4.7243,27.7245,7.8126,4.2335,0.9,26.76,0.3846,0.7646,4.0,22.0,canonical_fallback,,680.0,test,142.0,21.0457,2.3086,0.1097,8.0282,24.9872,39.1965,bioemu
AT4G19100,AT4G19100.1,1,NS,False,839,0.3039332538736591,0.2860548271752086,0.2288438617401668,0.1811680572109654,0.5899880810488677,0.4100119189511323,0.1050119331742243,0.0680190930787589,0.0823389021479713,0.048926014319809,0.0548926014319809,0.0978520286396181,0.0680190930787589,0.0644391408114558,0.1002386634844868,0.0548926014319809,0.0429594272076372,0.0310262529832935,0.0429594272076372,0.0656324582338902,0.035799522673031,0.0369928400954653,38,156,642,0.0452920143027413,0.1859356376638855,0.7651966626936829,0.6731,13,15.494636471990466,7,8.34326579261025,-205.0,-0.2443384982121573,0.5959,12.0,14.30274135876043,0,0,3.0,completed,23.0448,5.953,46.2316,27.8632,18.3516,0.46,58.41,0.6139,0.9822,4.0,91.0,canonical_fallback,,329.0,val,214.0,34.8887,8.0335,0.2303,6.757,24.6288,71.4768,bioemu
AT4G19170,AT4G19170.1,1,NS,False,2261,0.2786377708978328,0.2768686421937196,0.2122954444935869,0.2321981424148606,0.5555064130915525,0.4444935869084476,0.0907079646017699,0.0743362831858407,0.0491150442477876,0.0646017699115044,0.0566371681415929,0.0853982300884955,0.0504424778761061,0.0845132743362831,0.0721238938053097,0.0588495575221238,0.0473451327433628,0.0340707964601769,0.05929203539823,0.0579646017699115,0.0654867256637168,0.0491150442477876,216,257,1785,0.0955329500221141,0.1136665192392746,0.7894736842105263,0.7043,27,11.941618752764263,17,7.518796992481203,-648.9,-0.2869969040247678,0.6174,42.0,18.57585139318885,0,0,2.0,completed,13.4838,13.2218,70.7856,54.053,8.8705,0.46,16.13,0.2696,0.8871,3.0,91.0,canonical_fallback,,935.0,train,595.0,30.6072,6.0672,0.1982,9.5496,27.4446,19.7851,bioemu
AT4G19230,AT4G19230.2,0,depleted,False,1995,0.306265664160401,0.2997493734335839,0.1944862155388471,0.1994987468671679,0.606015037593985,0.393984962406015,0.1133400200601805,0.0777331995987963,0.0651955867602808,0.0501504513540621,0.0511534603811434,0.1158475426278836,0.0521564694082246,0.0802407221664995,0.0807422266800401,0.0426278836509528,0.0446339017051153,0.0265797392176529,0.0606820461384152,0.0636910732196589,0.0325977933801404,0.0426278836509528,145,395,1452,0.0726817042606516,0.1979949874686716,0.7278195488721805,0.757,36,18.045112781954888,18,9.022556390977444,-499.0,-0.250125313283208,0.6175,35.0,17.543859649122805,0,0,1.0,not_run,,,,,,,4.13,0.2083,0.5729,3.0,15.0,canonical_fallback,,80.0,val,467.0,23.903527648901278,0.0,0.0,4.730192719486081,153.06852248394003,7.997858672376874,af2_static
AT4G19710,AT4G19710.2,1,HS,False,3201,0.2802249297094658,0.2983442674164324,0.2333645735707591,0.1880662293033427,0.5785691971258982,0.4214308028741018,0.08375,0.0771875,0.068125,0.0509375,0.058125,0.0971875,0.080625,0.0625,0.0775,0.060625,0.050625,0.0446875,0.0609375,0.0634375,0.03375,0.03,218,232,2748,0.0681037175882536,0.0724773508278662,0.8584817244611059,0.7026,42,13.120899718837864,13,4.061230865354577,,,,,,0,0,1.0,not_run,,,,,,,1.31,0.1589,0.5125,3.0,6.0,canonical_fallback,,899.0,train,916.0,40.383882609875364,0.0,0.0,4.814410480349345,140.50764192139738,7.6965065502183405,af2_static
AT4G19840,AT4G19840.1,1,HS,False,1514,0.3236459709379128,0.2840158520475561,0.2219286657859973,0.1704095112285336,0.607661822985469,0.392338177014531,0.1209517514871117,0.0832782551222736,0.0641110376734963,0.0555188367481824,0.0627891606080634,0.0892267019167217,0.076668869795109,0.0548578982154659,0.0859220092531394,0.0561797752808988,0.0515532055518836,0.0284203569068076,0.053536021150033,0.0555188367481824,0.0297422339722405,0.0317250495703899,532,241,738,0.3513870541611625,0.1591809775429326,0.487450462351387,0.7178,25,16.512549537648614,15,9.907529722589167,-395.1,-0.2609643328929987,0.6169,27.0,17.833553500660503,0,0,1.0,not_run,,,,,,,3.25,0.2036,0.4869,2.0,6.0,canonical_fallback,,263.0,val,246.0,30.207197978463732,0.0,0.0,4.32520325203252,138.5650406504065,8.052845528455284,af2_static
AT4G19985,AT4G19985.4,0,depleted,False,1365,0.282051282051282,0.3326007326007326,0.2095238095238095,0.1758241758241758,0.6146520146520147,0.3853479853479853,0.095307917888563,0.0821114369501466,0.0601173020527859,0.0439882697947214,0.0527859237536656,0.127565982404692,0.0821114369501466,0.0703812316715542,0.0784457478005865,0.0520527859237536,0.0461876832844574,0.032991202346041,0.0557184750733137,0.0703812316715542,0.0212609970674486,0.0285923753665689,245,310,807,0.1794871794871795,0.2271062271062271,0.5912087912087912,0.6452,17,12.454212454212454,10,7.326007326007326,-347.7,-0.2547252747252747,0.6462,25.0,18.31501831501832,0,0,1.0,not_run,,,,,,,0.0,0.1727,0.3329,0.0,0.0,canonical_fallback,,227.0,train,180.0,23.562012398309466,0.0,0.0,3.4,107.54444444444445,7.805555555555555,af2_static
AT4G20720,AT4G20720.2,1,HS,False,2938,0.2859087814840027,0.3049693669162696,0.2249829816201497,0.1841388699795779,0.5908781484002723,0.4091218515997277,0.0936329588014981,0.0769492679605039,0.0715015321756894,0.0439223697650663,0.0456247871978209,0.1035069799114743,0.0813755532856656,0.0742254000680966,0.0888661899897855,0.0551583248212461,0.0497105890364317,0.031324480762683,0.0575417092271024,0.069458631256384,0.0224719101123595,0.034729315628192,666,412,1857,0.2266848196051736,0.1402314499659632,0.6320626276378489,0.6311,42,14.295439074200136,15,5.105513955071477,-791.5,-0.2694009530292716,0.6413,42.0,14.295439074200136,0,0,3.0,completed,34.5492,11.5052,60.5347,26.0211,37.5805,0.02,85.3,0.7551,0.9763,10.0,268.0,rmats_RI_overlap,RI,984.0,val,619.0,84.8996,9.0741,0.1069,5.1761,20.299,146.3291,bioemu
AT4G20980,AT4G20980.2,1,HS,False,2376,0.2718855218855219,0.303030303030303,0.2138047138047138,0.2112794612794613,0.5749158249158249,0.425084175084175,0.0867368421052631,0.071578947368421,0.0644210526315789,0.0492631578947368,0.0505263157894736,0.1023157894736842,0.0698947368421052,0.0804210526315789,0.0774736842105263,0.0543157894736842,0.0383157894736842,0.0437894736842105,0.0572631578947368,0.0749473684210526,0.0408421052631578,0.0378947368421052,53,547,1773,0.0223063973063973,0.2302188552188552,0.7462121212121212,0.6782,31,13.047138047138048,10,4.208754208754209,-622.3,-0.2619107744107743,0.6212,40.0,16.835016835016837,0,0,3.0,completed,23.3679,10.6143,52.616,38.8993,30.8968,0.25,42.98,0.4727,0.9814,6.0,168.0,rmats_RI_overlap,RI,927.0,train,591.0,45.6613,10.5054,0.2301,8.088,25.9146,44.3321,bioemu
AT4G21190,AT4G21190.1,0,depleted,False,1313,0.3594821020563595,0.2551408987052551,0.2391469916222391,0.1462300076161462,0.6146230007616146,0.3853769992383853,0.1387195121951219,0.0716463414634146,0.1028963414634146,0.0457317073170731,0.055640243902439,0.0785060975609756,0.0701219512195122,0.0510670731707317,0.1128048780487804,0.0464939024390243,0.0480182926829268,0.0320121951219512,0.0525914634146341,0.0579268292682926,0.0182926829268292,0.017530487804878,88,301,921,0.067022086824067,0.2292460015232292,0.7014470677837015,0.6678,26,19.8019801980198,9,6.854531607006855,-311.4,-0.2371667936024371,0.5941,19.0,14.47067783701447,0,0,2.0,completed,22.0811,11.4029,66.5802,37.3094,30.0355,0.64,24.76,0.3584,0.9895,3.0,66.0,canonical_fallback,,1014.0,train,307.0,37.6605,5.5132,0.1464,7.2117,25.6058,58.0555,bioemu
AT4G21320,AT4G21320.1,1,NS,False,1334,0.2773613193403298,0.3185907046476761,0.2308845577211394,0.1731634182908545,0.595952023988006,0.404047976011994,0.0825206301575393,0.0862715678919729,0.072768192048012,0.0360090022505626,0.0600150037509377,0.0960240060015003,0.0847711927981995,0.078019504876219,0.0825206301575393,0.0735183795948987,0.0427606901725431,0.032258064516129,0.0517629407351837,0.0630157539384846,0.0307576894223555,0.0270067516879219,130,343,858,0.0974512743628185,0.2571214392803598,0.6431784107946027,0.6618,17,12.743628185907044,4,2.998500749625187,-370.5,-0.2777361319340329,0.6552,27.0,20.23988005997001,0,0,1.0,not_run,,,,,,,6.99,0.1862,0.5521,2.0,19.0,rmats_A5SS_overlap,A5SS,1081.0,train,286.0,20.60590916395296,0.0,0.0,4.531468531468532,142.94755244755245,8.031468531468532,af2_static
AT4G21470,AT4G21470.1,1,HS,False,1445,0.2802768166089965,0.3176470588235294,0.2103806228373702,0.1916955017301038,0.5979238754325259,0.402076124567474,0.095567867036011,0.0831024930747922,0.0581717451523545,0.0429362880886426,0.0574792243767313,0.1011080332409972,0.0803324099722991,0.0789473684210526,0.0740997229916897,0.0505540166204986,0.0484764542936288,0.0373961218836565,0.0526315789473684,0.0831024930747922,0.0235457063711911,0.0325484764542936,180,125,1137,0.1245674740484429,0.0865051903114186,0.7868512110726643,0.712,17,11.76470588235294,5,3.460207612456747,-367.0,-0.2539792387543252,0.6298,30.0,20.761245674740483,0,0,1.0,not_run,,,,,,,0.0,0.1439,0.2213,0.0,0.0,canonical_fallback,,1180.0,val,379.0,22.55245379362693,0.0,0.0,4.762532981530343,147.64116094986807,7.83377308707124,af2_static
AT4G21490,AT4G21490.1,0,depleted,False,1943,0.3021101389603705,0.283067421513124,0.2285126093669583,0.186309830159547,0.5851775604734946,0.4148224395265054,0.1004119464469619,0.0710607621009268,0.0792996910401647,0.0514933058702368,0.0494335736354273,0.0885684860968074,0.0756951596292482,0.0695159629248197,0.0875386199794026,0.0540679711637487,0.0484037075180226,0.0381050463439752,0.064366632337796,0.0695159629248197,0.025231719876416,0.0272914521112255,103,97,1740,0.0530108080288214,0.0499227997941327,0.8955223880597015,0.6907,34,17.498713329902213,10,5.14668039114771,-537.5,-0.2766340710241894,0.6186,40.0,20.58672156459084,0,0,1.0,not_run,,,,,,,0.0,0.1575,0.2611,0.0,0.0,canonical_fallback,,924.0,test,580.0,27.271788785146448,0.0,0.0,4.770689655172414,146.43965517241378,7.903448275862069,af2_static
AT4G21865,AT4G21865.1,0,depleted,False,989,0.3508594539939332,0.2780586450960566,0.1931243680485338,0.1779575328614762,0.6289180990899899,0.3710819009100101,0.1325910931174089,0.0961538461538461,0.0698380566801619,0.0516194331983805,0.0728744939271255,0.0809716599190283,0.0617408906882591,0.0627530364372469,0.0779352226720647,0.0556680161943319,0.034412955465587,0.0253036437246963,0.0678137651821862,0.0445344129554655,0.027327935222672,0.0384615384615384,323,201,462,0.326592517694641,0.2032355915065723,0.4671385237613751,0.6915,12,12.133468149646108,5,5.055611729019211,-209.1,-0.2114256825075834,0.5844,18.0,18.20020222446916,0,0,3.0,completed,26.9519,6.8282,50.8303,29.7831,27.2072,0.68,60.39,0.5912,0.8405,4.0,82.0,canonical_fallback,,561.0,train,154.0,43.0933,11.0695,0.2569,5.1818,21.5079,151.5334,bioemu
AT4G21960,AT4G21960.1,1,HS,False,1829,0.3072717331875341,0.273920174958994,0.2219792236194641,0.1968288682340076,0.5811919081465281,0.4188080918534718,0.1050328227571116,0.0782275711159737,0.0650984682713348,0.0590809628008752,0.0590809628008752,0.074945295404814,0.0760393873085339,0.0640043763676148,0.0809628008752735,0.0590809628008752,0.049234135667396,0.0322757111597374,0.061816192560175,0.061816192560175,0.0317286652078774,0.0415754923413566,332,504,990,0.1815199562602515,0.2755604155276107,0.541279387643521,0.6706,32,17.49589939857846,8,4.373974849644615,-500.9,-0.2738655002733734,0.6145,30.0,16.402405686167306,0,0,1.0,not_run,,,,,,,0.0,0.1851,0.4058,0.0,0.0,canonical_fallback,,30.0,train,330.0,26.208278416392638,0.0,0.0,4.733333333333333,148.21818181818182,7.924242424242424,af2_static
AT4G21990,AT4G21990.1,1,both,False,1785,0.2857142857142857,0.2946778711484594,0.2521008403361344,0.1675070028011204,0.5803921568627451,0.4196078431372549,0.0924887892376681,0.0739910313901345,0.0829596412556053,0.0364349775784753,0.0437219730941704,0.1048206278026905,0.085762331838565,0.0605381165919282,0.0969730941704035,0.0588565022421524,0.0571748878923766,0.0392376681614349,0.0521300448430493,0.0571748878923766,0.0263452914798206,0.0313901345291479,132,276,1374,0.0739495798319327,0.1546218487394958,0.7697478991596639,0.6268,22,12.324929971988796,4,2.2408963585434174,-512.02,-0.2868459383753501,0.6655,24.0,13.445378151260504,0,0,1.0,not_run,,,,,,,0.0,0.1876,0.3929,0.0,0.0,rmats_RI_overlap,RI,13.0,val,340.0,28.89941275110965,0.0,0.0,3.961764705882353,126.41470588235295,7.867647058823529,af2_static
AT4G22150,AT4G22150.1,1,HS,False,1101,0.3033605812897366,0.2742960944595822,0.2161671207992734,0.2061762034514078,0.5776566757493188,0.4223433242506812,0.1009090909090909,0.0681818181818181,0.0818181818181818,0.0527272727272727,0.0472727272727272,0.0881818181818181,0.0636363636363636,0.0745454545454545,0.0872727272727272,0.0527272727272727,0.0409090909090909,0.0354545454545454,0.0681818181818181,0.0645454545454545,0.03,0.0436363636363636,69,123,906,0.0626702997275204,0.1117166212534059,0.8228882833787466,0.6992,19,17.257039055404178,5,4.541326067211626,-284.9,-0.2587647593097184,0.5995,20.0,18.165304268846505,0,0,3.0,completed,18.0616,8.0275,52.3001,27.0177,18.2429,0.35,63.25,0.6455,0.9917,10.0,131.0,canonical_fallback,,1123.0,val,302.0,38.2755,5.3161,0.1389,6.9934,23.6785,60.96,bioemu
AT4G22310,AT4G22310.1,0,depleted,False,948,0.3122362869198312,0.300632911392405,0.2014767932489451,0.1856540084388185,0.6128691983122363,0.3871308016877637,0.116156282998944,0.0908130939809926,0.0623020063357972,0.0432946145723336,0.0506863780359028,0.1087645195353748,0.0707497360084477,0.0707497360084477,0.0760295670538542,0.0443505807814149,0.0454065469904963,0.0359028511087645,0.0696937697993664,0.0559662090813094,0.0232312565997888,0.0359028511087645,122,499,324,0.1286919831223628,0.5263713080168776,0.3417721518987341,0.6653,19,20.042194092827007,8,8.438818565400844,-214.1,-0.22584388185654,0.6013,12.0,12.658227848101266,0,0,1.0,not_run,,,,,,,0.93,0.1722,0.302,1.0,1.0,canonical_fallback,,382.0,train,108.0,19.743664581608364,0.0,0.0,4.472222222222222,140.3148148148148,7.861111111111111,af2_static
AT4G22570,AT4G22570.2,1,both,False,1146,0.3071553228621291,0.3167539267015706,0.2085514834205933,0.1675392670157068,0.6239092495636999,0.3760907504363002,0.0986899563318777,0.0820960698689956,0.0768558951965065,0.0497816593886462,0.0751091703056768,0.1222707423580786,0.0611353711790393,0.0576419213973799,0.0812227074235807,0.0532751091703056,0.0419213973799126,0.0323144104803493,0.0515283842794759,0.0593886462882096,0.0288209606986899,0.0279475982532751,283,545,315,0.2469458987783595,0.4755671902268761,0.2748691099476439,0.622,17,14.834205933682377,7,6.108202443280978,-302.3,-0.2637870855148342,0.6597,20.0,17.452006980802793,0,0,2.0,completed,4.3258,2.8899,14.5015,3.4769,5.3807,0.78,17.14,0.2519,0.681,1.0,18.0,rmats_RI_overlap,RI,73.0,test,105.0,16.1012,0.8513,0.0529,8.1905,26.4913,31.0269,bioemu
AT4G22610,AT4G22610.1,0,depleted,False,940,0.2904255319148936,0.3287234042553191,0.1734042553191489,0.2074468085106383,0.6191489361702127,0.3808510638297872,0.101171458998935,0.0905218317358892,0.0500532481363152,0.0489882854100106,0.0830670926517571,0.1022364217252396,0.0692225772097976,0.0745473908413205,0.0351437699680511,0.0585729499467518,0.0372736954206602,0.0425985090521831,0.0702875399361022,0.0777422790202343,0.0170394036208732,0.0415335463258785,109,462,366,0.1159574468085106,0.4914893617021276,0.3893617021276596,0.6645,12,12.765957446808512,6,6.382978723404256,-218.0,-0.2319148936170212,0.5574,16.0,17.02127659574468,0,0,1.0,not_run,,,,,,,0.0,0.2435,0.3536,0.0,0.0,canonical_fallback,,435.0,train,122.0,18.768821473547803,0.0,0.0,3.9754098360655736,120.10655737704919,7.557377049180328,af2_static
AT4G23510,AT4G23510.1,0,depleted,False,1925,0.3096103896103896,0.2836363636363636,0.2166233766233766,0.1901298701298701,0.5932467532467532,0.4067532467532467,0.1039501039501039,0.0748440748440748,0.0852390852390852,0.0452182952182952,0.0561330561330561,0.0784823284823284,0.0649688149688149,0.0841995841995842,0.0878378378378378,0.0566528066528066,0.0405405405405405,0.0317047817047817,0.0613305613305613,0.0738045738045738,0.0259875259875259,0.0291060291060291,17,385,1905,0.0088311688311688,0.2,0.9896103896103896,0.6,22,11.428571428571429,7,3.636363636363636,-527.6,-0.2740779220779221,0.6452,36.0,18.7012987012987,0,0,1.0,not_run,,,,,,,1.42,0.166,0.4519,1.0,9.0,canonical_fallback,,988.0,train,596.0,34.07010353718922,0.0,0.0,4.082214765100671,133.89597315436242,8.098993288590604,af2_static
AT4G23560,AT4G23560.1,0,depleted,False,2027,0.3147508633448446,0.30833744449926,0.1766156882091761,0.2002960039467193,0.6230883078441046,0.3769116921558954,0.1071076011846001,0.1041461006910167,0.043928923988154,0.0597235932872655,0.085883514313919,0.0972359328726554,0.0597235932872655,0.0651530108588351,0.052319842053307,0.0429417571569595,0.0449160908193484,0.0365251727541954,0.0695952615992102,0.0641658440276406,0.0276406712734452,0.0389930898321816,71,516,1437,0.0350271336951159,0.254563394178589,0.7089294523926986,0.7306,29,14.306857424765663,18,8.880118401578686,-481.7,-0.2376418352244696,0.5881,35.0,17.26689689195856,0,0,2.0,completed,1.7681,2.2745,22.0985,5.0163,1.5491,0.98,15.66,0.2741,0.7426,5.0,67.0,canonical_fallback,,84.0,train,479.0,22.9154,0.385,0.0168,10.38,30.0356,13.7762,bioemu
AT4G24350,AT4G24350.3,1,NS,False,1570,0.3343949044585987,0.2840764331210191,0.2076433121019108,0.1738853503184713,0.6184713375796178,0.3815286624203822,0.1134480560866794,0.0975143403441682,0.0720203951561504,0.0509878903760356,0.0771191841937539,0.082855321861058,0.0713830465264499,0.052899936265137,0.0720203951561504,0.0548119821542383,0.0446144040790312,0.0363288718929254,0.0720203951561504,0.0490758444869343,0.0191204588910133,0.0337794773741236,892,314,675,0.5681528662420382,0.2,0.4299363057324841,0.5924,18,11.46496815286624,9,5.732484076433121,-370.0,-0.2356687898089172,0.6064,25.0,15.92356687898089,0,0,1.0,not_run,,,,,,,0.0,0.137,0.1954,0.0,0.0,rmats_RI_overlap,RI,268.0,train,293.0,24.453109011473817,0.0,0.0,4.286689419795222,131.04778156996588,7.764505119453925,af2_static
